index,121,128,135,142,149,156,163,170,177,184,191,198,205,212,219,226,233,240,247,254,261,268,275,282,289,296,culture
0,1489.5136114248685,7368.0,776.0,4454.491222865342,1814.78350884053,1221.2790651571593,2992.0,2919.0,5364.833644610035,2952.602036383932,5313.0661089777,6053.856244068242,8137.0,7046.366124882629,4394.923933127206,5799.077843819334,4326.0,3336.0,3209.7719790538854,4645.337282801625,2694.309465968344,2276.0,2244.0,1660.2885191461,6647.745265498968,3097.5504738456348,овощи
1,2640.5930163332123,5654.0,1869.0,4089.7315490035767,3910.805096514568,2574.6248881043502,4103.0,3304.0,3260.4916869013205,3313.116396335421,7489.621850521055,9006.351232969364,5481.0,10038.740710189226,5936.511797688823,5842.24760017546,6960.0,4998.0,5412.041215742158,3460.7576968397143,2816.8567858138526,2141.0,2121.0,1041.2881625455109,7060.209084546927,1902.70191983256,соя
2,1536.0159193897407,7412.0,965.0,5130.55072388913,2340.284981346691,2122.847873184887,2480.0,3355.0,4852.244925574947,3448.5320227427824,5366.8979202372375,6552.086039160754,8176.0,7226.03110552939,4809.619140231844,5683.148173017505,4406.0,3483.0,2739.2205465087736,4664.222870283523,2666.268985779128,2521.0,2229.0,1502.7289608031713,6560.556054394221,4869.881199683966,овощи
3,1503.4629551660478,7428.0,984.0,5068.642455013144,2386.5630797299555,2135.130756283784,3012.0,3341.0,5461.260328622544,3446.6698113701104,5390.353923994872,6575.354407371447,8316.0,7321.905078126581,5019.905811960134,5834.6946183418895,4454.0,3424.0,3173.491722396945,4745.573239436344,2859.022414292486,2268.0,2317.0,1434.2083400313045,6431.118377323161,4473.871446987747,овощи
4,1907.799729249888,7179.0,912.0,4559.867670639294,1910.8553672320463,961.9863155242708,7104.0,2894.0,9567.283530620236,2953.309400294848,5695.520643167658,5902.511814059767,6517.0,8421.031691681519,4488.698412176959,6168.906613180597,5807.0,4541.0,5481.617220498753,4294.151136299675,2820.5029014256675,2468.0,348.0,835.8382146092315,5251.116761264352,4187.381678086506,соя
5,3642.5875275672415,5773.0,2596.0,4602.144326885487,1750.852216832096,1978.6328070082384,7857.0,2714.0,5107.522618400535,2511.8608525730456,7923.22226564447,7332.337612486198,5762.0,10440.489056054495,3971.144534392345,5711.255824552254,6849.0,4430.0,4136.403503884734,3627.066579174046,2702.0724465705443,2110.0,1868.0,581.363085072559,5867.382789291943,1111.5416860046464,кукуруза
6,3704.1574984306894,5889.0,2466.0,4583.2332299794525,1807.288372749183,1978.1712932022667,6249.0,2850.0,4620.891003094936,3075.798363428874,7957.543003404289,5975.547520894584,5603.0,10276.183103261805,4225.344174413173,5190.014365646184,6858.0,4498.0,4446.763522210133,3815.567895519839,3213.054400561627,2103.0,1916.0,831.513515479423,6424.778592527229,1211.0826312702854,кукуруза
7,1468.860060936914,7378.0,886.0,5014.337172334072,2018.1817308573463,-159.83496997671233,2641.0,3057.0,5237.93182713788,3136.9856097181746,5326.522990095595,6492.564668387741,8006.0,7342.167337222312,5536.211528212672,5756.804826399194,4380.0,3283.0,2926.4148237805903,4604.451438714961,2508.348973731909,2958.0,2075.0,1264.9181493729031,6136.958452566043,4443.287209192838,овощи
8,2457.2260436199253,6070.0,2666.0,4454.971825797329,1410.1048021692754,2463.6774580733213,6132.0,3477.0,3314.79102486334,2974.920642113728,2465.029504031524,6902.699036156067,6346.0,9454.864065233673,5291.326713528297,6023.224797887536,6846.0,4871.0,5017.194645511293,4149.215078051488,2995.680746908631,2630.0,4735.0,1117.8974480505456,5427.464156860405,1404.2638031245158,соя
9,2388.5533696853813,7874.0,3181.0,5011.848867364341,3356.667673252266,4166.864712620759,4637.0,4287.0,2767.2082638954657,4277.342765818531,4035.8012642708272,6666.224758219923,7317.0,8845.439940145912,3617.448410158923,6162.665160088687,7115.0,4192.0,2108.851166683343,3575.776202503211,2226.699918111871,2521.0,1286.0,1120.1007380236515,5928.133044120186,3838.3954851259846,залежь
10,3246.3233345643107,5747.0,2413.0,4490.852062121323,1544.7697223280013,1841.2789805150464,8297.0,2603.0,3723.3014199150375,1591.1618318209494,7319.229158022931,8224.92716639051,5595.0,10872.40820997973,4110.735540600101,5882.6806450805225,6885.0,4409.0,4185.1143038961945,3647.68154841803,2958.9180525538645,2493.0,512.0,553.4808845805487,5814.571296724548,1163.7539534208076,кукуруза
11,2857.99294270271,6278.0,3533.0,4650.09334431953,1317.544586161383,2486.30379012855,3345.0,3393.0,4235.809996103977,3200.8112257603816,2791.322197993148,6954.939727271801,6771.0,9841.642753281663,4737.5583268199,5878.618773241747,7049.0,4814.0,4831.357682036398,4004.739607841067,2819.93473639627,2444.0,1607.0,957.8880972390318,4655.758864804849,1494.382004136158,соя
12,1892.9585835858816,5704.0,2681.0,4603.44555480693,2406.2272741539005,2031.540886192466,3192.0,5744.0,4285.639814389089,3080.178956236357,3546.020828610692,4858.398464760699,5598.0,9250.072628659673,4980.207406198407,6326.273538982724,6388.0,4666.0,5039.698752995795,4228.816066615371,3625.3654428683394,3435.0,2970.0,1801.3454261085064,6770.987227671252,2048.525795228242,соя
13,2180.013549346986,7811.0,2872.0,4776.230302843232,3059.0156470775405,3819.086576137339,4815.0,4083.0,2453.9042985760493,3987.525252679602,3845.355512006367,6322.809793788798,7414.0,8978.170192909156,3419.1083308326824,6348.513299910123,7084.0,4187.0,2052.398592272689,3584.9360104929674,2293.849182953605,2519.0,1035.0,1200.9236823354638,6015.268807399303,3820.006453160835,залежь
14,4517.768911619136,6278.0,4214.0,4754.980071521228,5239.185627176974,3294.9217803769625,8771.0,3969.0,3639.026387224344,4365.605852981808,7238.037359639614,7955.0,8797.0,8666.99397876141,1972.0726297628808,7878.614597102237,7778.0,3606.0,2594.1531072130374,4461.016006090364,2752.900133986709,2830.0,2460.0,1098.2222919460846,5083.273295093079,1569.4407705711235,залежь
15,4102.691913166278,6446.0,6775.0,4968.838153783432,5195.407364553238,3709.82918841376,8818.0,4128.0,4141.585536715684,4727.420383602978,7993.640368309228,7668.0,8519.0,8950.899977903715,2498.873366580494,8365.25049425883,7767.0,3745.0,3036.8363441327983,4745.846084104074,2929.480069674045,1531.0,2638.0,1344.4232716113393,6007.76517593481,1555.6605224523585,залежь
16,2940.365335798974,5708.0,601.0,3892.70358049026,2973.5417096679826,2648.210343648021,4937.0,3035.0,3486.3765384592098,3175.5059397591235,10709.540933199656,9629.493783601076,7880.0,10034.894102215285,4228.881022976233,5928.119913893151,8212.0,4919.0,4055.8757366961686,3047.2980675095005,2520.7067725127454,2015.0,2076.0,771.5031156600116,4831.561749779201,1623.6221355959206,соя
